162,16;10
188,2336;10
216,9620084736;10
234,972979002946;11
257,778022165986;11
276,595011235367;14
294,618073822532;15
308,144259752366;16
323,126389731064;18
330,983072947317;20
336,530941249933;23
319,619694913126;26
308,31471065928;29
289,284587421697;35
262,086246478487;41
230,6786119018;45
202,341532094625;45
149,921987988127;46
132,548688189229;47
131,358088963166;47
123,201132808014;48
122,2445407564;50
119,82134453887;51
121,632237353509;51
127,412204157781;52
130,78359918686;50
131,066829290901;51
129,760703944076;50
129,817846406664;47
128,603952439468;45
131,817505462207;42
133,676912882182;41
135,184063575331;40
137,438848237928;39
137,722232849458;36
138,150890149628;36
148,684938368145;33
153,082609929318;32
152,862098238966;31
165,232025081474;29
165,702786341447;28
161,816934474983;27
164,757448891305;28
169,223329775442;29
169,295730368175;29
167,94923047173;29
165,794794859771;29
161,025237520974;30
157,983643438536;31
157,844695454063;32
144,736936447339;34
141,700023220489;34
140,510717806652;35
139,488006179927;37
145,207655976149;37
117,958860293032;36
120,959533868204;35
125,124656098279;35
131,074666818031;32
131,269278051024;32
140,062722835433;32
139,117714227118;35
142,235103470735;35
138,989053262857;36
135,836676866869;34
136,380096904875;34
141,769444489143;34
138,509772568106;33
144,342890142239;31
148,703368487651;31
152,025615080895;30
158,992531485274;29
160,128623730327;30
154,528361130926;31
153,521785178597;31
156,995650509736;32
154,301192828602;32
151,541325439919;33
148,975831410585;33
147,021060426477;34
148,673963537643;35
151,009352080807;36
158,418715124336;35
156,18539116435;35
156,408452335077;35
156,705649664167;35
160,894482425335;33
160,721856768481;36
147,888312254265;35
149,819212182826;35
155,544311520611;35
150,734767011183;34
156,131960410799;34
157,518166285239;32
157,112497845707;32
153,050515160134;33
151,599872887131;31
153,920826588088;31
151,503443638095;31
146,96232135732;31
149,783096416872;31
149,288582879823;29
147,586265230887;29
148,6170758806;30
148,20732354506;31
145,036146934946;32
147,848621709046;33
152,362369648843;33
148,941979331456;34
148,326595124026;37
148,291280463866;36
125,776833038866;37
129,753559463075;37
134,844064719218;36
138,958492846448;35
141,762037058929;34
143,166497610509;34
145,45178060699;33
149,904979705604;34
149,614433516977;35
146,082144008698;36
148,407590018184;36
145,723892695462;35
147,365287713254;35
147,917408739393;35
149,964792784521;35
157,128103752395;34
156,782028370004;33
162,982973278082;33
158,528716880617;34
165,259274046639;33
166,327609049472;33
165,600517810441;32
164,587533135331;32
168,039261702955;31
158,126573794701;31
158,741190470356;31
158,070065786242;33
160,529023005497;33
160,118623948771;32
161,449422884204;32
156,068795459246;32
158,988112250125;32
157,434824083604;32
155,917000086038;35
157,714526284849;35
160,796162165501;35
162,715775432552;35
165,189817611788;35
164,406125990254;36
160,101325526305;35
161,067085059563;36
160,520596126877;34
156,729067909444;35
153,237830310086;35
148,560224854844;34
150,108804348878;34
148,050208832212;34
148,443518942928;32
146,886430992331;32
152,553979849417;32
147,331447815302;32
148,690758774354;32
146,555881153487;32
146,707858511566;33
151,626731754283;33
154,876919775255;34
159,630362141619;32
163,453218870265;32
146,567244462544;33
152,622847564711;32
152,770613224087;33
147,537025494382;33
149,828082672697;33
133,334258129852;34
129,844524836844;34
129,564433678874;33
128,804173098171;33
131,660622601522;33
128,397153772164;34
116,469200100403;35
122,638537394668;34
123,77125080546;34
123,848307097845;35
126,794529037838;36
127,281055570751;36
128,834228303427;36
125,698295075091;32
127,234162698607;31
129,67568534367;30
136,305582124197;31
141,136752986442;31
141,60315645195;30
143,193702331155;30
146,687066603121;29
149,650883205908;30
148,852029911941;31
150,257817857589;32
142,949775596586;32
144,37249664188;33
151,061700165779;35
151,328983753605;35
152,225521590463;34
150,739004985649;34
150,038586101537;33
150,753541422564;33
153,006745090082;33
152,544249065743;32
154,046773917412;32
154,054661928041;31
156,778964485619;33
162,420892676974;32
170,613774984667;32
175,688656720655;32
181,628856665946;33
168,369338905546;33
166,089642897947;33
168,152464095106;33
163,594617082995;33
159,42799533762;33
158,3532800383;36
156,927328311847;37
159,497386175284;37
165,04044475827;37
169,294562257566;36
164,877148947619;35
159,916563360033;36
156,060926900827;36
153,221784691532;36
153,606183571868;37
136,411829843101;35
142,4287551747;34
146,904277611145;33
147,459247125107;33
152,222267155085;33
153,464170066808;32
157,094845021687;32
159,928787706766;32
166,910279257558;31
169,08539310602;30
173,397824148799;31
177,061275712161;30
179,917525902794;31
178,343289007929;32
174,764431072077;32
168,59963803956;31
165,430841142513;31
140,965946294811;31
142,092297516078;34
132,020501597723;35
135,144562403149;35
126,878751159968;38
134,035144462297;38
139,268769405835;38
154,556352341229;36
155,829367276574;35
157,672099623343;35
158,685368778344;36
158,921573294158;36
156,197046715157;38
147,405888670787;38
141,898967796555;37
141,836477456105;35
141,149411056821;35
142,998799349187;34
142,102279369468;34
125,330349246125;33
128,405506584399;33
104,197364918726;33
105,234767191772;32
108,824391028708;30
100,667603783897;29
85,7952419183551;29
84,9561809216276;30
85,3903526843528;27
83,5776968503128;27
84,1723408806667;24
81,4083282754555;23
76,6628978448382;22
67,8773360764284;23
66,365498857178;23
59,6423157031902;23
54,9300435411263;23
53,1872545990337;20
48,7893620526176;21
46,2693373380818;20
39,1423248600194;20
34,9710992070121;20
23,8139985186273;20
16,0583162082444;19
8,28178803544015;16
3,76772608736434;13
