162;10
193,48;10
220,521496096768;10
245,07589192279;11
267,863025491877;12
286,124838165149;13
305,720302842843;13
322,186908213101;14
341,195119633957;16
351,92433903866;19
357,048403348603;21
357,578638687936;25
347,179889561129;28
331,858361966619;34
303,578849990443;37
277,833304326596;38
247,380900247526;41
223,658868028103;46
192,608311339241;49
169,934116275916;54
151,665243607525;55
138,623677802152;58
123,933261203169;59
124,317329919003;61
124,841116618183;61
124,197495739323;62
121,641890604517;63
117,862803836433;60
109,98500079312;58
105,787039730109;58
100,976664197455;55
98,534357015118;50
91,4404780800502;47
83,7581638013201;43
83,2275722089754;38
79,651662263993;33
80,5288434431933;28
76,1650602853034;27
69,1930893631199;25
60,0210245079193;24
50,7253020584996;24
33,9462414889933;21
18,7177490276697;21
14,8733380471393;21
7,70913126415768;20
6,53698706556639;17
5,56343870538226;17
4,53407085639075;15
1,51472585224078;12
0,180336006167021;7
0,069612364820287;5
0,0692629283186722;3
0,072198036288811;2
0,0666437330713552;1
0,071317623644574;1
0,0749065693309375;1
0,0797879503235789;0
0,0865319434943689;0
0,0938663861311546;0
0,101857506505146;0
0,110534267901356;0
0,119981467342004;0
0,130217237896263;0
0,141311450675251;0
0,153366282436687;0
0,166446285884811;0
0,180669877486952;0
0,196147249173708;0
0,21293595981822;0
0,231177377954095;0
0,250983446667303;0
0,272447453768174;0
0,295825961061681;0
0,321148883365255;0
0,34870724606409;0
0,378606326928939;0
0,411012201356532;0
0,446254114151473;0
0,484548916348023;0
0,526058415691311;0
0,571163871638404;0
0,620221556708126;0
0,673538283220706;0
0,731436802195798;0
0,79426098254518;0
0,862536604371057;0
0,936420785970392;0
