162;10
185,9328;10
213,877824;10
237,138212069376;10
261,085968129615;10
285,175038760522;13
310,714226632498;16
307,502070771624;17
317,562426085358;17
326,096232130998;19
329,90693824486;22
327,875269438962;26
313,816427689787;30
297,624829402416;32
275,401954483599;34
247,046710875429;39
201,993849324891;45
174,161199509044;47
161,82073419781;51
151,606646521169;52
153,381111921315;52
152,687950151039;56
157,378417590626;57
153,21316382946;59
154,065083281715;59
151,684833580639;56
152,230785469736;54
150,920866059235;51
153,981077460183;48
151,786100356099;46
147,527554169296;45
144,256184168307;44
145,185687879362;42
115,2838379285;40
119,306767000128;38
118,158331426811;37
109,165295803984;37
109,534330726589;34
111,513565139561;32
116,026543806099;31
119,743883503062;28
122,604020299753;28
130,310337907353;29
132,41157240861;28
140,689547666299;25
148,522542896366;25
157,132381991281;24
161,995686221369;25
150,380999437289;26
156,132793763033;26
166,002112208041;26
170,15905658931;26
172,953104010826;26
178,032347679572;27
161,624320574011;26
163,78019183966;26
173,715813833281;26
178,179377476551;25
180,696260062555;27
184,408940025076;29
183,997324043397;33
176,490489061765;34
170,386983770773;34
168,075141942005;32
164,711213930521;32
160,43821420193;33
153,980552669688;34
149,938873347725;36
150,476727562964;36
144,31649642016;38
145,487447896661;38
147,775955343725;39
148,537118051434;38
143,321510899819;39
143,950659214623;41
145,236308582164;40
141,502499299229;40
141,367513793294;40
139,669713407081;40
122,773321621814;40
123,535660635187;39
122,406244376998;40
123,288677802878;39
124,482321516125;37
128,043405766003;36
116,122894943025;36
118,308733057577;34
124,755789820016;34
125,839647669234;31
128,938200714989;31
131,347516931177;30
136,152633610037;28
140,366270250188;28
138,967342559433;27
141,626360620284;25
150,350738722574;25
154,049034622411;24
161,297672348083;25
165,688890218641;25
168,41214593958;26
401,90824678657;28
407,732511614321;29
409,699862093555;29
405,075691105148;33
366,852986878833;36
342,782143753862;40
310,821076186755;43
279,418743666396;47
246,580592212077;50
206,109952536754;55
176,26548880316;56
154,847022592876;57
146,249236379882;59
121,384885723251;60
120,629403659624;61
116,071078196578;60
121,722366363601;60
125,583630857203;59
117,471616631943;57
120,506408545786;55
121,778721600984;54
125,297744236562;48
120,73424679009;47
119,444281217963;43
115,475005482729;41
115,424838878126;38
110,622549958574;38
114,31311430325;35
110,102635416782;33
107,125132381035;29
104,716822244293;29
100,492449817724;28
102,78482969702;28
105,438119017908;27
107,050027576315;25
107,825821128495;25
109,429420878814;25
113,399042192762;25
122,465086556045;25
126,121950015847;24
129,375296612586;24
136,980656606282;24
141,799940192;24
150,752567992259;25
151,980435630888;25
159,960775604023;25
169,972614446813;27
170,321379343937;28
173,75508838583;27
175,297655083075;26
179,153432265824;28
189,438431306822;28
196,027343909539;30
195,928668539885;30
197,826290055574;31
192,303541996852;33
189,545217996414;33
185,611604069406;33
180,344307630779;33
166,463260387011;34
158,527176382076;35
147,884218247337;35
145,225679194106;35
147,756597307004;35
141,43738364683;38
140,519173972748;39
137,26657531042;39
134,634344927435;39
135,662326780507;40
135,363679023923;41
133,477397586554;41
133,659908466808;41
135,69956309212;40
139,650827082358;41
145,028255484857;41
152,025195076049;40
150,920337295254;40
148,119586315874;38
154,016966769303;38
156,341825135846;36
165,781545787379;36
158,483594471509;37
161,335819223644;37
165,672315528403;35
165,518542722227;34
162,719901652917;32
165,911030366515;31
163,232404314648;31
170,767391064659;30
172,053013488209;30
168,942665895879;29
170,590653654254;30
164,785106145999;29
168,964360884062;30
167,341752768218;30
164,046974513626;31
164,755749345772;31
142,336764885272;32
145,809558013857;31
120,972030845741;32
